"Type Ligne","Identifiant de l'élément","Structure","Type de l'élément","Statut de l'élément","Nom base français","Nom base anglais","Nom base espagnol","Nom attribut français","Nom attribut anglais","Nom attribut espagnol","Nom frontière français","Nom frontière anglais","Code de la catégorie","Tags français","Tags anglais","Tags espagnol","Unité français","Unité anglais","Contributeur","Autres Contributeurs","Programme","Url du programme","Source","Localisation géographique","Sous-localisation géographique français","Sous-localisation géographique anglais","Sous-localisation géographique espagnol","Date de création","Date de modification","Période de validité","Incertitude","Réglementations","Transparence","Qualité","Qualité TeR","Qualité GR","Qualité TiR","Qualité C","Qualité P","Qualité M","Commentaire français","Commentaire anglais","Type poste","Nom poste français","Nom poste anglais","Nom poste espagnol","Total poste non décomposé","CO2f","CH4f","CH4b","N2O","Code gaz supplémentaire 1","Valeur gaz supplémentaire 1","Code gaz supplémentaire 2","Valeur gaz supplémentaire 2","Valeur gaz supplémentaire 3","Valeur gaz supplémentaire 4","Code gaz supplémentaire 5","Valeur gaz supplémentaire 5","Autres GES","CO2b"
"Elément","15581","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Israël","Electricity,Israel",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Israël","Israel",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.689,,,,,,,,,,,,,,
"Elément","15582","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Japon","Electricity,Japan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Japon","Japan",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.416,,,,,,,,,,,,,,
"Elément","15583","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Corée du sud","Electricity,South Korea",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Corée du sud","South Korea",,"2014-11-05","2014-11-05","déc-17",10,,,,0,0,0,0,0,0,,,,,,,0.533,,,,,,,,,,,,,,
"Elément","15584","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Nouvelle-Zélande","Electricity,New Zealand",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Nouvelle-Zélande","New Zealand",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,
"Elément","15585","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Autriche","Electricity,Austria",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Autriche","Austria",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.188,,,,,,,,,,,,,,
"Elément","15586","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Belgique","Electricity,Belgium",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Belgique","Belgium",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.22,,,,,,,,,,,,,,
"Elément","15587","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,République Tchèque","Electricity,Czech Republic",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","République Tchèque","Czech Republic",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.589,,,,,,,,,,,,,,
"Elément","15588","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Danemark","Electricity,Denmark",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Danemark","Denmark",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,
"Elément","15589","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Estonie","Electricity,Estonia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Estonie","Estonia",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,
"Elément","15590","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Finlande","Electricity,Finland",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Finlande","Finland",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.229,,,,,,,,,,,,,,
"Elément","15591","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,France","Electricity,France",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","France","France",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.0791,,,,,,,,,,,,,,
"Elément","15592","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Allemagne","Electricity,Germany",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Allemagne","Germany",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.461,,,,,,,,,,,,,,
"Elément","15593","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Grèce","Electricity,Greece",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Grèce","Greece",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.718,,,,,,,,,,,,,,
"Elément","15594","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Hongrie","Electricity,Hungary",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Hongrie","Hungary",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,,,,
"Elément","15595","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Islande","Electricity,Iceland",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Islande","Iceland",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.000183,,,,,,,,,,,,,,
"Elément","15596","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Irlande","Electricity,Ireland",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Irlande","Ireland",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.458,,,,,,,,,,,,,,
"Elément","15597","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Italie","Electricity,Italy",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Italie","Italy",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.406,,,,,,,,,,,,,,
"Elément","15598","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Luxembourg","Electricity,Luxembourg",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Luxembourg","Luxembourg",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,
"Elément","15599","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Pays-Bas","Electricity,Netherlands",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Pays-Bas","Netherlands",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.415,,,,,,,,,,,,,,
"Elément","15600","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Norvège","Electricity,Norway",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Norvège","Norway",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.0167,,,,,,,,,,,,,,
"Elément","15601","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Pologne","Electricity,Poland",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Pologne","Poland",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.781,,,,,,,,,,,,,,
"Elément","15602","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Portugal","Electricity,Portugal",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Portugal","Portugal",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.255,,,,,,,,,,,,,,
"Elément","15603","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Slovaquie","Electricity,Slovak Republic",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Slovaquie","Slovak Republic",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.197,,,,,,,,,,,,,,
"Elément","15604","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Slovénie","Electricity,Slovenia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Slovénie","Slovenia",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.325,,,,,,,,,,,,,,
"Elément","15605","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Espagne","Electricity,Spain",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Espagne","Spain",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.238,,,,,,,,,,,,,,
"Elément","15606","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Suède","Electricity,Sweden",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Suède","Sweden",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.0296,,,,,,,,,,,,,,
"Elément","15607","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,suisse","Electricity,Switzerland",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Suisse","Switzerland",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.0273,,,,,,,,,,,,,,
"Elément","15608","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Turquie","Turkey,Electricity",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Turquie","Turkey",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,
"Elément","15609","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Royaume-Uni","Electricity,United Kingdom",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Royaume-Uni","United Kingdom",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.457,,,,,,,,,,,,,,
"Elément","15610","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Albanie","Electricity,Albania",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Albanie","Albania",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.00215,,,,,,,,,,,,,,
"Elément","15611","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Arménie","Electricity,Armenia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Arménie","Armenia",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.0922,,,,,,,,,,,,,,
"Elément","15612","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Azerbaïdjan","Electricity,Azerbaijan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Azerbaïdjan","Azerbaijan",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.439,,,,,,,,,,,,,,
"Elément","15613","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Bélarus","Electricity,Belarus",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Bélarus","Belarus",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.449,,,,,,,,,,,,,,
"Elément","15614","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Bosnie-Herzégovine","Electricity,Bosnia and Herzegovina",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Bosnie-Herzégovine","Bosnia and Herzegovina",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.723,,,,,,,,,,,,,,
"Elément","15615","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Bulgarie","Electricity,Bulgaria",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Bulgarie","Bulgaria",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.535,,,,,,,,,,,,,,
"Elément","15616","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Croatie","Electricity,Croatia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Croatie","Croatia",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.236,,,,,,,,,,,,,,
"Elément","15617","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Chypre","Electricity,Cyprus",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Chypre","Cyprus",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.697,,,,,,,,,,,,,,
"Elément","15618","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Géorgie","Electricity,Georgia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Géorgie","Georgia",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.0687,,,,,,,,,,,,,,
"Elément","15619","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Gibraltar","Electricity,Gibraltar",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Gibraltar","Gibraltar",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.762,,,,,,,,,,,,,,
"Elément","15620","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Kazakstan","Electricity,Kazakhstan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Kazakstan","Kazakhstan",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.403,,,,,,,,,,,,,,
"Elément","15621","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Kosovo","Electricity,Kosovo",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Kosovo","Kosovo",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,1.29,,,,,,,,,,,,,,
"Elément","15622","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Kirghizistan","Electricity,Kyrgyzstan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Kirghizistan","Kyrgyzstan",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.0591,,,,,,,,,,,,,,
"Elément","15623","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Lettonie","Electricity,Latvia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Lettonie","Latvia",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,
"Elément","15624","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Lituanie","Electricity,Lithuania",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Lituanie","Lithuania",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.337,,,,,,,,,,,,,,
"Elément","15625","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Macédonie","Electricity,FYR of Macedonia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Macédonie","FYR of Macedonia",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.685,,,,,,,,,,,,,,
"Elément","15626","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Malte","Electricity,Malta",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Malte","Malta",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.872,,,,,,,,,,,,,,
"Elément","15627","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Moldavie","Electricity,Republic of Moldova",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Moldavie","Republic of Moldova",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.517,,,,,,,,,,,,,,
